date_recorded,lon,lat,easting,northing,enquiry_category,division,client_office,grid_cell,grid_x,grid_y,year,month,dayofweek,hour,is_weekend,is_winter_spring,days_since_apr2016,repeat_within_14d_200m,source_file
2017-02-14 06:43:00,-6.204300644411366,54.22861737457267,317154.900220588,332565.98831617,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1585_1662,1585,1662,2017,2,1,6,0,1,319.27986111111113,1,pothole_enquiries_2016.csv
2017-02-14 06:44:00,-6.204258249843953,54.22856008479782,317157.826917447,332559.682533789,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1585_1662,1585,1662,2017,2,1,6,0,1,319.28055555555557,1,pothole_enquiries_2016.csv
2017-02-14 06:44:00,-6.2042367921741155,54.22850677636611,317159.377088205,332553.78512373,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1585_1662,1585,1662,2017,2,1,6,0,1,319.28055555555557,1,pothole_enquiries_2016.csv
2017-02-14 06:44:00,-6.204226063339407,54.2284518999672,317160.232092546,332547.695405437,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1585_1662,1585,1662,2017,2,1,6,0,1,319.28055555555557,1,pothole_enquiries_2016.csv
2017-02-14 06:44:00,-6.204199241251947,54.228403295095845,317162.118755501,332542.330383509,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1585_1662,1585,1662,2017,2,1,6,0,1,319.28055555555557,1,pothole_enquiries_2016.csv
2017-02-14 06:45:00,-6.204180465790579,54.22837350498511,317163.427434111,332539.04601747,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1585_1662,1585,1662,2017,2,1,6,0,1,319.28125,0,pothole_enquiries_2016.csv
2017-02-14 08:48:00,-6.136192481527738,54.191262983752516,321705.839066525,328523.796423872,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1608_1642,1608,1642,2017,2,1,8,0,1,319.3666666666667,0,pothole_enquiries_2016.csv
2017-02-14 09:51:00,-7.291201931723817,54.53708303425461,245929.278239469,365644.815297151,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1229_1828,1229,1828,2017,2,1,9,0,1,319.41041666666666,0,pothole_enquiries_2016.csv
2017-02-14 09:56:00,-6.027055501048209,54.52087417010048,327801.594012913,365401.198582097,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1639_1827,1639,1827,2017,2,1,9,0,1,319.4138888888889,0,pothole_enquiries_2016.csv
2017-02-14 10:08:00,-6.42679369377047,54.41934771761929,302172.550917373,353448.319639628,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1510_1767,1510,1767,2017,2,1,10,0,1,319.4222222222222,0,pothole_enquiries_2016.csv
2017-02-14 10:28:00,-6.2919990023411465,54.85769302650615,309735.166961156,402441.97513834,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1548_2012,1548,2012,2017,2,1,10,0,1,319.43611111111113,1,pothole_enquiries_2016.csv
2017-02-14 10:28:00,-5.815758902761124,54.50802912655224,341525.934825796,364376.035024704,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1707_1821,1707,1821,2017,2,1,10,0,1,319.43611111111113,0,pothole_enquiries_2016.csv
2017-02-14 10:59:00,-6.37283070907053,54.18877905370878,306267.408457862,327865.559712973,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1531_1639,1531,1639,2017,2,1,10,0,1,319.4576388888889,1,pothole_enquiries_2016.csv
2017-02-14 11:28:00,-6.2160387557347985,54.589019216230994,315373.31223907,372658.999540545,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1576_1863,1576,1863,2017,2,1,11,0,1,319.47777777777776,0,pothole_enquiries_2016.csv
2017-02-14 11:29:00,-6.209965825223285,54.900073204945436,314882.123339263,407290.738743985,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1574_2036,1574,2036,2017,2,1,11,0,1,319.4784722222222,0,pothole_enquiries_2016.csv
2017-02-14 11:35:00,-6.056498775774817,54.633706805475015,325547.978452505,377906.235195711,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1627_1889,1627,1889,2017,2,1,11,0,1,319.4826388888889,0,pothole_enquiries_2016.csv
2017-02-14 11:43:00,-5.6949663241312045,54.499009611137645,349381.465024142,363621.952327474,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1746_1818,1746,1818,2017,2,1,11,0,1,319.48819444444445,0,pothole_enquiries_2016.csv
2017-02-14 12:02:00,-6.763000683991131,54.57112558083991,280051.984337793,369907.195625537,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1400_1849,1400,1849,2017,2,1,12,0,1,319.50138888888887,0,pothole_enquiries_2016.csv
2017-02-14 12:29:00,-5.798571393028563,54.35021937449661,343188.267432704,346848.035387612,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1715_1734,1715,1734,2017,2,1,12,0,1,319.5201388888889,0,pothole_enquiries_2016.csv
2017-02-14 12:31:00,-7.614647790776081,54.349024416448664,225107.256754177,344547.872141141,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1125_1722,1125,1722,2017,2,1,12,0,1,319.5215277777778,0,pothole_enquiries_2016.csv
2017-02-14 12:31:00,-7.055113388033966,54.561146287028464,261175.017854895,368503.112826799,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1305_1842,1305,1842,2017,2,1,12,0,1,319.5215277777778,0,pothole_enquiries_2016.csv
2017-02-14 13:37:00,-6.509826978181296,54.43011121196625,296757.525162964,354529.108719358,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1483_1772,1483,1772,2017,2,1,13,0,1,319.5673611111111,1,pothole_enquiries_2016.csv
2017-02-14 13:38:00,-6.5082820259212735,54.429611935644694,296858.959389654,354475.659978744,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1484_1772,1484,1772,2017,2,1,13,0,1,319.56805555555553,0,pothole_enquiries_2016.csv
2017-02-14 13:39:00,-6.512814958776476,54.43018298244668,296563.456914953,354532.997251159,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1482_1772,1482,1772,2017,2,1,13,0,1,319.56875,0,pothole_enquiries_2016.csv
2017-02-14 13:40:00,-6.525233585495125,54.42969618900815,295758.708405033,354461.863025797,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1478_1772,1478,1772,2017,2,1,13,0,1,319.56944444444446,0,pothole_enquiries_2016.csv
2017-02-14 14:13:32,-7.591725475033546,54.7092347000881,226364.92955437,384654.10534021,Complaints,WESTERN DIVISION,LONDONDERRY & STRABANE,1131_1923,1131,1923,2017,2,1,14,0,1,319.5927314814815,0,pothole_enquiries_2016.csv
2017-02-14 14:24:00,-6.791755694575966,55.14330569701524,277093.512234067,433567.932329309,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1385_2167,1385,2167,2017,2,1,14,0,1,319.6,0,pothole_enquiries_2016.csv
2017-02-14 15:33:00,-6.643174894649927,54.376665107523365,288218.681494648,348405.256834171,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1441_1742,1441,1742,2017,2,1,15,0,1,319.6479166666667,0,pothole_enquiries_2016.csv
2017-02-14 15:35:00,-7.316720339130931,55.039847226577166,243731.839255252,421596.635284703,Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1218_2107,1218,2107,2017,2,1,15,0,1,319.64930555555554,0,pothole_enquiries_2016.csv
2017-02-14 15:59:00,-6.533754867704926,54.131626280515384,295895.346015139,321274.36410998,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1479_1606,1479,1606,2017,2,1,15,0,1,319.6659722222222,0,pothole_enquiries_2016.csv
2017-02-14 16:39:00,-6.916922976902238,55.029697923730424,269308.518147136,420789.849173679,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1346_2103,1346,2103,2017,2,1,16,0,1,319.69375,0,pothole_enquiries_2016.csv
2017-02-14 16:41:00,-7.346511959009366,54.57119172352678,242313.782562165,369407.000895891,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1211_1847,1211,1847,2017,2,1,16,0,1,319.6951388888889,0,pothole_enquiries_2016.csv
2017-02-14 16:41:00,-6.699370410887938,54.28745972022627,284750.345702085,338407.299706333,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1423_1692,1423,1692,2017,2,1,16,0,1,319.6951388888889,0,pothole_enquiries_2016.csv
2017-02-14 17:03:00,-6.2606179667348885,54.32131205392185,313228.142478082,342790.731081957,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1566_1713,1566,1713,2017,2,1,17,0,1,319.7104166666667,0,pothole_enquiries_2016.csv
2017-02-14 17:07:00,-6.256027098197326,54.324647779270485,313517.651262849,343169.371550752,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1567_1715,1567,1715,2017,2,1,17,0,1,319.71319444444447,0,pothole_enquiries_2016.csv
2017-02-14 18:50:00,-5.913937429311514,54.56982276006611,334963.583491491,371060.306404729,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1674_1855,1674,1855,2017,2,1,18,0,1,319.78472222222223,1,pothole_enquiries_2016.csv
2017-02-14 22:31:00,-5.606141116745124,54.259091296622834,356042.450280021,337114.906501175,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1780_1685,1780,1685,2017,2,1,22,0,1,319.93819444444443,0,pothole_enquiries_2016.csv
2017-02-14 22:37:00,-6.370766093271123,54.19015334371348,306398.642649855,328021.623043123,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1531_1640,1531,1640,2017,2,1,22,0,1,319.9423611111111,1,pothole_enquiries_2016.csv
2017-02-14 22:38:00,-6.370167140384341,54.18951611996088,306439.373521012,327951.603255808,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1532_1639,1532,1639,2017,2,1,22,0,1,319.94305555555553,0,pothole_enquiries_2016.csv
2017-02-14 22:41:00,-6.296945854148494,54.206140828235924,311173.98465917,329914.668934284,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1555_1649,1555,1649,2017,2,1,22,0,1,319.9451388888889,0,pothole_enquiries_2016.csv
2017-02-14 23:26:00,-6.0321745648044445,54.779702431055966,326662.710048784,394199.324873754,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1633_1970,1633,1970,2017,2,1,23,0,1,319.9763888888889,0,pothole_enquiries_2016.csv
2017-02-14 23:28:00,-6.009225586567415,54.76002741763243,328201.290915415,392051.171158545,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1641_1960,1641,1960,2017,2,1,23,0,1,319.97777777777776,0,pothole_enquiries_2016.csv
2017-02-15 08:26:00,-5.5283539356731675,54.45605760369457,360341.396844405,359208.574580878,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1801_1796,1801,1796,2017,2,2,8,0,1,320.3513888888889,0,pothole_enquiries_2016.csv
2017-02-15 08:28:00,-5.939660833433786,54.59728895967528,333210.530530853,374068.115368596,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1666_1870,1666,1870,2017,2,2,8,0,1,320.35277777777776,0,pothole_enquiries_2016.csv
2017-02-15 08:38:00,-5.449181427475001,54.45507757824472,365478.820010211,359282.733317714,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1827_1796,1827,1796,2017,2,2,8,0,1,320.3597222222222,0,pothole_enquiries_2016.csv
2017-02-15 09:53:00,-6.093551534424341,54.477793946061595,323626.289738692,360487.690902084,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1618_1802,1618,1802,2017,2,2,9,0,1,320.41180555555553,0,pothole_enquiries_2016.csv
2017-02-15 09:55:00,-5.661141026665373,54.64246589528308,351041.050621233,379659.417387935,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1755_1898,1755,1898,2017,2,2,9,0,1,320.41319444444446,0,pothole_enquiries_2016.csv
2017-02-15 10:03:00,-6.891485376881009,54.733283600519286,271457.546155624,387819.029380774,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1357_1939,1357,1939,2017,2,2,10,0,1,320.41875,0,pothole_enquiries_2016.csv
2017-02-15 10:50:00,-5.704691821049962,54.653914210884615,348188.328437993,380840.737976616,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1740_1904,1740,1904,2017,2,2,10,0,1,320.4513888888889,0,pothole_enquiries_2016.csv
2017-02-15 10:54:00,-5.97903561120857,54.523459150902994,330902.31999012,365777.188932551,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1654_1828,1654,1828,2017,2,2,10,0,1,320.45416666666665,0,pothole_enquiries_2016.csv
2017-02-15 10:56:00,-5.529173836460354,54.61288748715286,359674.764898954,376659.532305327,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1798_1883,1798,1883,2017,2,2,10,0,1,320.4555555555556,0,pothole_enquiries_2016.csv
2017-02-15 11:03:00,-5.8303034065739086,54.459338985477956,340751.139396755,358928.053126219,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1703_1794,1703,1794,2017,2,2,11,0,1,320.4604166666667,0,pothole_enquiries_2016.csv
2017-02-15 11:43:00,-6.422667714349484,54.27965195558717,302788.357820786,337905.902054652,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1513_1689,1513,1689,2017,2,2,11,0,1,320.48819444444445,0,pothole_enquiries_2016.csv
2017-02-15 12:31:00,-6.737063057996314,54.6372780543483,281597.055697249,377300.544799975,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1407_1886,1407,1886,2017,2,2,12,0,1,320.5215277777778,0,pothole_enquiries_2016.csv
2017-02-15 12:34:00,-5.914960392218418,54.570953473611965,334893.699520907,371184.186420476,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1674_1855,1674,1855,2017,2,2,12,0,1,320.5236111111111,0,pothole_enquiries_2016.csv
2017-02-15 12:47:00,-6.34932628120955,54.182859950592466,307817.002643526,327242.382607023,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1539_1636,1539,1636,2017,2,2,12,0,1,320.53263888888887,1,pothole_enquiries_2016.csv
2017-02-15 12:54:00,-6.495123764126564,54.2965279502751,298029.197228897,339681.13337534,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1490_1698,1490,1698,2017,2,2,12,0,1,320.5375,0,pothole_enquiries_2016.csv
2017-02-15 13:00:00,-6.323782985882769,55.09826063717288,307052.339588996,429170.439580639,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1535_2145,1535,2145,2017,2,2,13,0,1,320.5416666666667,0,pothole_enquiries_2016.csv
2017-02-15 13:59:00,-5.901159271055715,54.40525988633399,336336.33432696,352770.09291613,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1681_1763,1681,1763,2017,2,2,13,0,1,320.5826388888889,0,pothole_enquiries_2016.csv
2017-02-15 14:12:00,-6.099615108849699,54.37278478881745,323548.758761984,348789.845663846,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1617_1743,1617,1743,2017,2,2,14,0,1,320.59166666666664,0,pothole_enquiries_2016.csv
2017-02-15 14:19:00,-7.26885421123893,54.49209858669704,247427.893568923,360652.160128163,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1237_1803,1237,1803,2017,2,2,14,0,1,320.5965277777778,0,pothole_enquiries_2016.csv
2017-02-15 14:34:00,-5.701008822839747,54.6017843210478,348615.939372902,375046.92447899,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1743_1875,1743,1875,2017,2,2,14,0,1,320.6069444444444,0,pothole_enquiries_2016.csv
2017-02-15 15:01:30,-6.351516146030213,54.77242685423816,306136.65625,392859.53125,Correspondence,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1530_1964,1530,1964,2017,2,2,15,0,1,320.62604166666665,0,pothole_enquiries_2016.csv
2017-02-15 15:14:00,-5.771928813759153,54.38604938252762,344794.20890916,350889.954397413,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1723_1754,1723,1754,2017,2,2,15,0,1,320.6347222222222,0,pothole_enquiries_2016.csv
2017-02-15 15:27:00,-5.837494701394714,54.641541626812035,339660.986938189,379191.622739001,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1698_1895,1698,1895,2017,2,2,15,0,1,320.64375,0,pothole_enquiries_2016.csv
2017-02-15 15:28:00,-6.364776708217472,54.37054673726482,306324.114892174,348108.398185871,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1531_1740,1531,1740,2017,2,2,15,0,1,320.64444444444445,0,pothole_enquiries_2016.csv
2017-02-15 15:38:00,-6.112427507974917,54.58620029441223,322078.960955959,372520.23550031,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1610_1862,1610,1862,2017,2,2,15,0,1,320.6513888888889,0,pothole_enquiries_2016.csv
2017-02-15 16:45:18,-6.605020298017709,54.75392174960788,289864.5199955,390445.59975163,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1449_1952,1449,1952,2017,2,2,16,0,1,320.698125,0,pothole_enquiries_2016.csv
2017-02-15 16:47:51,-6.545504452370144,54.676496297919456,293874.87201022,381905.19932249,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1469_1909,1469,1909,2017,2,2,16,0,1,320.69989583333336,0,pothole_enquiries_2016.csv
2017-02-15 17:41:00,-5.718956895805132,54.32583197085255,348451.892114212,344298.664450214,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1742_1721,1742,1721,2017,2,2,17,0,1,320.7368055555556,0,pothole_enquiries_2016.csv
2017-02-15 17:53:00,-5.9575302117468905,54.52543044031015,332288.192638694,366036.813125516,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1661_1830,1661,1830,2017,2,2,17,0,1,320.7451388888889,1,pothole_enquiries_2016.csv
2017-02-15 22:46:00,-5.928247234912296,54.752048223229174,333439.644970565,391314.107032262,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1667_1956,1667,1956,2017,2,2,22,0,1,320.9486111111111,0,pothole_enquiries_2016.csv
2017-02-16 07:32:00,-6.397018197082305,54.1911560153429,304682.616463624,328094.004578254,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1523_1640,1523,1640,2017,2,3,7,0,1,321.31388888888887,0,pothole_enquiries_2016.csv
2017-02-16 08:51:00,-5.957537944320869,54.52530500482538,332288.097586547,366022.83816231,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1661_1830,1661,1830,2017,2,3,8,0,1,321.36875,0,pothole_enquiries_2016.csv
2017-02-16 09:02:00,-6.4071324059974115,54.70640685919443,302724.675322492,385428.220750557,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1513_1927,1513,1927,2017,2,3,9,0,1,321.37638888888887,0,pothole_enquiries_2016.csv
2017-02-16 09:24:00,-5.649680484736041,54.638247018950665,351796.505366269,379214.604116595,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1758_1896,1758,1896,2017,2,3,9,0,1,321.39166666666665,0,pothole_enquiries_2016.csv
2017-02-16 12:10:00,-7.388157245915566,54.47765425680623,239710.947795968,358970.476536575,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1198_1794,1198,1794,2017,2,3,12,0,1,321.50694444444446,1,pothole_enquiries_2016.csv
2017-02-16 12:15:00,-6.6654554224462075,54.29985713980504,286932.778417867,339828.448764037,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1434_1699,1434,1699,2017,2,3,12,0,1,321.5104166666667,0,pothole_enquiries_2016.csv
2017-02-16 12:16:00,-6.410120798176401,54.36512160798605,303391.005790606,347437.127975501,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1516_1737,1516,1737,2017,2,3,12,0,1,321.5111111111111,0,pothole_enquiries_2016.csv
2017-02-16 12:21:00,-6.301316146582243,54.33702577761386,310538.064038241,344475.092605641,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1552_1722,1552,1722,2017,2,3,12,0,1,321.51458333333335,0,pothole_enquiries_2016.csv
2017-02-16 12:53:00,-6.160279751417129,54.91873192309328,318014.614371563,409450.212011853,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1590_2047,1590,2047,2017,2,3,12,0,1,321.53680555555553,0,pothole_enquiries_2016.csv
2017-02-16 14:18:00,-5.90889603104433,54.56000454905965,335322.100288133,369977.276151737,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1676_1849,1676,1849,2017,2,3,14,0,1,321.59583333333336,0,pothole_enquiries_2016.csv
2017-02-16 14:53:00,-6.001405001928444,54.06443967453035,330901.989344848,314650.21287414,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1654_1573,1654,1573,2017,2,3,14,0,1,321.6201388888889,0,pothole_enquiries_2016.csv
2017-02-16 14:54:00,-6.008490324639985,54.061906521361195,330446.091163601,314355.215436221,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1652_1571,1652,1571,2017,2,3,14,0,1,321.62083333333334,0,pothole_enquiries_2016.csv
2017-02-16 15:12:00,-6.502278452822386,55.055922458264746,295759.774993991,424198.587292129,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1478_2120,1478,2120,2017,2,3,15,0,1,321.6333333333333,0,pothole_enquiries_2016.csv
2017-02-16 16:35:00,-6.292524957103712,54.858466337068435,309699.295107718,402527.227369354,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1548_2012,1548,2012,2017,2,3,16,0,1,321.69097222222223,0,pothole_enquiries_2016.csv
2017-02-16 16:46:00,-5.746065075428569,54.44930359137448,346248.788142122,357982.900936637,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1731_1789,1731,1789,2017,2,3,16,0,1,321.6986111111111,0,pothole_enquiries_2016.csv
2017-02-16 16:48:00,-5.963240169865711,54.669371747713534,331454.07896482,382046.316730693,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1657_1910,1657,1910,2017,2,3,16,0,1,321.7,0,pothole_enquiries_2016.csv
2017-02-16 16:49:00,-5.967032813110942,54.66769341768983,331214.833202352,381852.428661024,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1656_1909,1656,1909,2017,2,3,16,0,1,321.7006944444444,0,pothole_enquiries_2016.csv
2017-02-16 16:50:00,-5.971839331277897,54.66618565358238,330909.60979503,381675.646802634,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1654_1908,1654,1908,2017,2,3,16,0,1,321.7013888888889,0,pothole_enquiries_2016.csv
2017-02-16 20:56:00,-6.040570541285658,54.63396747904826,326575.586877703,377963.828255599,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1632_1889,1632,1889,2017,2,3,20,0,1,321.8722222222222,1,pothole_enquiries_2016.csv
2017-02-17 10:36:00,-6.077724378789407,54.51516600616243,324538.42811785,364675.03026839,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1622_1823,1622,1823,2017,2,4,10,0,1,322.44166666666666,0,pothole_enquiries_2016.csv
2017-02-17 11:39:00,-6.0502346960852345,54.63383357305584,325952.03191938,377931.55626111,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1629_1889,1629,1889,2017,2,4,11,0,1,322.48541666666665,1,pothole_enquiries_2016.csv
2017-02-17 12:44:00,-6.03675168105011,54.517462274475676,327184.42367873,365003.89356793,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1635_1825,1635,1825,2017,2,4,12,0,1,322.53055555555557,0,pothole_enquiries_2016.csv
2017-02-17 12:59:00,-5.8269485327418735,54.55646522060173,340634.65438997,369744.1689315,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1703_1848,1703,1848,2017,2,4,12,0,1,322.5409722222222,0,pothole_enquiries_2016.csv
2017-02-17 13:47:00,-7.229410486893455,54.84951147367253,249547.06786047,400465.95436457,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1247_2002,1247,2002,2017,2,4,13,0,1,322.57430555555555,0,pothole_enquiries_2016.csv
2017-02-17 13:47:00,-6.114009058204949,54.580199759616185,321994.65255906,371849.63070443,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1609_1859,1609,1859,2017,2,4,13,0,1,322.57430555555555,0,pothole_enquiries_2016.csv
2017-02-17 14:02:00,-5.662689403975683,54.64539330411312,350930.26140885,379981.88112776,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1754_1899,1754,1899,2017,2,4,14,0,1,322.58472222222224,1,pothole_enquiries_2016.csv
2017-02-17 14:46:00,-5.680008780450041,54.6551842563474,349776.42262508,381034.44508296,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1748_1905,1748,1905,2017,2,4,14,0,1,322.6152777777778,0,pothole_enquiries_2016.csv
2017-02-17 16:01:00,-5.829959852605119,54.70913934893836,339914.73400678,386729.92119279,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1699_1933,1699,1933,2017,2,4,16,0,1,322.6673611111111,0,pothole_enquiries_2016.csv
2017-02-17 16:12:00,-6.142448255299252,54.41340544495366,320646.24580899,353236.58810643,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1603_1766,1603,1766,2017,2,4,16,0,1,322.675,1,pothole_enquiries_2016.csv
2017-02-17 16:32:00,-6.482981543975586,54.099163970575006,299291.64168995,317731.39370079,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1496_1588,1496,1588,2017,2,4,16,0,1,322.68888888888887,0,pothole_enquiries_2016.csv
