"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",23/02/2018 12:38:00,"EASTERN DIVISION","BELFAST SOUTH",334843.55984537,371704.45720093,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:41:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",288434.16304717,344729.79790026,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 12:42:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",309055.53824821,438340.80607061,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:43:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",288470.01416054,344759.43129286,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 12:46:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",303805.89675933,436177.23768097,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:46:00,"EASTERN DIVISION","BELFAST NORTH",329926.33674413,372971.03668722,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:48:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320130.056621,359869.97779611,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:49:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320105.31802986,359876.72468461,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:50:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320094.20550763,359878.31218778,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:52:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320088.38466266,359879.89969096,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 12:53:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320084.54819665,359881.22261027,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 13:00:00,"NORTHERN DIVISION","MID & EAST ANTRIM",336217.27566511,398529.75821094,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 13:06:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",319843.82663408,366245.93998184,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 13:10:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315538.05730885,360483.96870502,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 13:58:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",300247.70146473,419871.63385827,"New Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:10:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",304858.18402337,328020.72955295,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:11:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325074.69405638,362197.28308353,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:18:31,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",327166.90888791,313532.7688758,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:25:38,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",331027.54907527,320545.46714216,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:29:43,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",308195.56661579,334620.96300517,"New Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:28:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286883.74883583,346384.1845102,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:35:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",310382.15984567,321606.20023442,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:52:08,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",330937.622579935,314264.282134605,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:39:00,"WESTERN DIVISION","MID ULSTER (NORTH)",284133.42954304,376214.79480287,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:40:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",285870.2697062,429905.9183494,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:41:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283040.03673124,377399.66748512,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:43:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",265004.7704887,368481.18060428,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",256612.62979426,375513.31925747,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 14:48:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",309231.81496061,362034.19454322,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 14:52:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350167.1425075,381207.40989595,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:14:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284839.16479343,338890.15689825,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:16:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",292379.96046059,423711.37441791,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:21:05,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331893.76145255,389345.58101168,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:25:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",256569.09201166,375518.26821389,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:27:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332537.88430277,383677.72737279,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:28:00,"WESTERN DIVISION","MID ULSTER (NORTH)",271072.32947568,370850.58778626,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",285743.23400607,430821.20702703,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:34:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",306878.93848954,353078.69318854,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:39:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310073.07421047,355737.81445263,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:46:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",303390.80033442,442037.21869443,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:58:23,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",252680.23600498,368277.30482179,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:49:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",246372.74688849,325198.50170391,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:54:53,"NORTHERN DIVISION","MID & EAST ANTRIM",314615.94087776,411995.33988393,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:50:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222498.82647533,327709.84942005,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:57:02,"EASTERN DIVISION","BELFAST SOUTH",335005.93465049,374009.78050123,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:51:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222480.83477268,327768.71932945,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:52:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222555.11669208,327579.70723268,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:52:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222547.1791762,327594.52392898,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:55:59,"WESTERN DIVISION","LONDONDERRY & STRABANE",251954.046875,412149.25,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:53:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222549.56043097,327587.51245662,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:53:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283672.16010498,383411.49284565,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:54:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348002.73126746,375004.42396918,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:54:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222371.8923673,328125.67603295,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 15:55:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",352470.94754889,374963.73761747,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:55:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222388.16427484,328075.14051521,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 15:55:00,"NORTHERN DIVISION","MID & EAST ANTRIM",308936.73759631,404735.86260689,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 16:20:13,"NORTHERN DIVISION","MID & EAST ANTRIM",302164.44791923,405595.76180699,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 16:28:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",320603.53433239,354086.76909236,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 16:32:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",227678.36664972,324428.26400177,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 16:34:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306175.8894251,335865.36391922,"New Enquiries"
"Pothole","Call Centre Public Enquiry",23/02/2018 16:38:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",242570.14130896,327449.34097449,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 17:05:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283428.65354333,377031.19181273,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 17:55:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",305310.73116166,315894.26172634,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:19:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",318469.01110193,356672.77164296,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:53:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306370.38953093,328057.57876128,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:54:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306552.62166622,328838.03500964,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:55:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306803.23756191,329236.83466948,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:57:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",293026.00763054,432839.82116246,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:59:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311840.79318008,330637.66829649,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 18:59:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",291677.05988054,429939.32056979,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:01:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",329959.15212735,344934.26435895,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:03:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289877.62503165,433026.04851411,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:05:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",291754.82273136,433415.73920234,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:26:00,"NORTHERN DIVISION","MID & EAST ANTRIM",315133.5393489,394951.98598763,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:28:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",315591.17021207,393512.45133769,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:28:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",261987.59794895,401973.06252646,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:29:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",261983.67467633,401946.08952778,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:29:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",261986.84968268,401976.25208811,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:29:00,"WESTERN DIVISION","MID ULSTER (NORTH)",265466.69515706,381651.66830708,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 19:37:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",258442.92049332,374768.63802811,"New Enquiries"
"Pothole","Public Enquiry",23/02/2018 20:09:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",333105.41401708,350392.88047579,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 20:10:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290743.74804209,388821.49269749,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 20:22:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",331036.31898573,314228.21629531,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 20:43:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321003.26619254,357454.49953433,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 20:47:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334321.26027643,384272.28988867,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 20:59:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",344689.82811838,369117.51246947,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 21:02:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321239.67187368,370708.6296884,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 21:38:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",285763.60555839,410068.10135678,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:02:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347724.55545677,380132.81677038,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:23:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350353.48791381,372802.0172085,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:37:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349604.47084316,380019.3424244,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:37:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349651.83135455,379998.83717506,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:38:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330011.83220091,356857.01079502,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:39:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348776.91866754,374440.39324564,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:41:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326806.73603338,357572.96613168,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:41:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348663.66354527,374505.98358514,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:43:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",335384.47870965,364594.32730982,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:45:00,"NORTHERN DIVISION","MID & EAST ANTRIM",339738.32461265,402315.57133181,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:48:00,"NORTHERN DIVISION","MID & EAST ANTRIM",339770.7866819,402315.21039709,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 22:52:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330325.11550623,357587.61702195,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2018 23:18:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315818.54696892,371501.19064853,"New Enquiries"
"Pothole","Public Enquiry",24/02/2018 09:06:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",246632.44661757,373370.07876131,"New Enquiries"
"Pothole","Public Enquiry",24/02/2018 09:09:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",241722.49773519,374065.80202777,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 09:36:00,"NORTHERN DIVISION","MID & EAST ANTRIM",341712.78614216,394515.67701454,"New Enquiries"
"Pothole","Public Enquiry",24/02/2018 10:37:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292731.24395702,380169.66403138,"Completed Enquiries"
"Pothole","RT Room Public Enquiry",24/02/2018 12:33:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",336566.87898991,383589.69130472,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 13:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",282722.84301707,327868.03749685,"New Enquiries"
"Pothole","Public Enquiry",24/02/2018 13:31:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315721.60762215,365257.44406699,"New Enquiries"
"Pothole","Public Enquiry",24/02/2018 13:43:00,"EASTERN DIVISION","BELFAST NORTH",328018.6441746,369141.38341865,"Enquiries In Progress"
"Pothole","Public Enquiry",24/02/2018 14:18:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326008.98729997,365055.9665566,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 14:20:00,"WESTERN DIVISION","MID ULSTER (NORTH)",288996.22280074,396889.55212099,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 14:35:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",322925.30258871,380218.99740708,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 14:55:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",322459.42288596,369928.51857421,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:04:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",360190.84903006,362120.5036337,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:05:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291989.0776183,374958.46302701,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:10:00,"NORTHERN DIVISION","MID & EAST ANTRIM",342754.35441537,388452.61529506,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:11:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",355829.29145537,337782.91051426,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:14:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",352471.089885,341686.37707872,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:14:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",355746.37996953,337706.08195543,"Completed Enquiries"
"Pothole","RT Room Public Enquiry",24/02/2018 15:25:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",325155.76011768,381826.22064176,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 15:33:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",341785.84133435,376621.60405554,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 16:43:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333462.69833307,380700.45178328,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 19:11:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",282720.30380577,327870.70844974,"New Enquiries"
"Pothole","Public Enquiry",24/02/2018 19:13:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242151.35588644,419342.27374902,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 20:03:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",314347.38951414,364132.36928441,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 20:21:00,"NORTHERN DIVISION","MID & EAST ANTRIM",304585.74078189,395123.69889297,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 20:58:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331057.94906231,382272.49890994,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 21:01:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331327.52694522,382230.89309757,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 21:32:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331799.578465,382919.73841823,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 22:54:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",323215.78259673,358192.63890121,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 23:44:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",289192.21611212,355360.25211665,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2018 23:55:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284872.61997294,348810.94162213,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 00:20:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244232.47057158,421157.31242841,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",25/02/2018 09:09:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",339205.96558293,378337.72711879,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 09:44:00,"NORTHERN DIVISION","MID & EAST ANTRIM",305238.25532779,399564.27261283,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 09:51:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",299173.02442638,362237.70999491,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 09:53:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",316400.04670809,394512.11313553,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 10:12:00,"WESTERN DIVISION","MID ULSTER (NORTH)",276324.10660621,392265.27525191,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 10:27:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",250263.91242274,358326.35596052,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",25/02/2018 10:40:00,"NORTHERN DIVISION","MID & EAST ANTRIM",309054.65007196,404812.12069257,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 11:10:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",291448.32270766,428021.8268669,"New Enquiries"
"Pothole","Public Enquiry",25/02/2018 12:11:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333217.1848912,381911.63959444,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 12:11:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333177.23272796,381931.94640588,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 12:37:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289337.3403607,397015.01250952,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 12:54:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",344013.50175683,376698.03997332,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 12:55:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",282699.61997046,327543.29121683,"New Enquiries"
"Pothole","Public Enquiry",25/02/2018 13:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",268819.95227965,421646.85368512,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 13:30:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",196688.18939257,346658.90977692,"New Enquiries"
"Pothole","Public Enquiry",25/02/2018 13:35:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",196738.55627322,346544.55732346,"New Enquiries"
"Pothole","Public Enquiry",25/02/2018 15:05:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340869.21477861,358801.62827025,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 16:18:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",353004.35363222,375249.58330158,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 16:34:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",315601.77977549,393147.62742709,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 16:35:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",313067.97306033,394534.7679513,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 17:29:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332524.47465857,383681.84952183,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 17:32:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332556.2662548,383671.5462306,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 17:54:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321853.32502545,370192.00118531,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:06:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321334.48607751,370592.09635621,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:12:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",322200.04005304,371892.27495507,"New Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:28:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313011.51150407,367865.94757007,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:31:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",312721.9575396,367482.96242908,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:56:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321786.14194075,370235.88943882,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:58:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320738.47986372,369202.39145875,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:58:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325518.06394463,365927.8652739,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 18:58:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",314351.94724355,318862.73778819,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 19:02:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332586.01147235,383526.14058928,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2018 19:04:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",276432.88423927,406276.89717213,"Completed Enquiries"
