"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",05/04/2016 18:35:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",321182.003416205,328925.59726284,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 19:04:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325715.383998461,355400.75127449,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 19:13:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",343215.889706917,363633.218146725,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 19:25:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",230973.896455628,322895.66790827,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 19:54:00,"NORTHERN DIVISION","MID & EAST ANTRIM",302947.477703303,405775.698204368,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 19:56:00,"NORTHERN DIVISION","MID & EAST ANTRIM",298936.208856827,404602.89721104,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 19:58:00,"NORTHERN DIVISION","MID & EAST ANTRIM",302160.501562547,405590.214625487,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 20:29:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",310379.052219738,331429.88592941,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 20:35:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306450.234993059,327929.957510753,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 20:38:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",305944.584826432,327795.568487319,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 20:49:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",303197.605561378,346162.078675276,"Completed Enquiries"
"Pothole","Public Enquiry",05/04/2016 21:52:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331741.329472733,382272.418699368,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 02:18:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340210.44355748,387799.844128983,"New Enquiries"
"Pothole","Public Enquiry",06/04/2016 08:24:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",327483.61515532,365258.832745588,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:41:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336310.324366778,357937.582135615,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:41:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336092.021440451,358125.610193555,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:41:00,"NORTHERN DIVISION","MID & EAST ANTRIM",328919.4657181,409390.25762008,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:42:15,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:43:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",336673.937621113,355510.491999907,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:44:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",336667.831785079,355395.384090709,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:45:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",336595.165195026,355413.720332343,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 09:49:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",345227.759519879,366990.00866415,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 10:33:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",359330.726015515,378517.327776949,"Completed Enquiries"
"Pothole","Complaints",06/04/2016 10:56:02,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",303897.84621795,350821.26257567,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 11:01:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",293029.972731256,360305.336051705,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 11:02:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333879.726015873,394039.586245744,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 11:05:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332360.904391416,393743.511535366,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 11:07:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",283521.9881232,420259.290142926,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 11:09:00,"NORTHERN DIVISION","MID & EAST ANTRIM",347916.993542783,394413.195030304,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 11:32:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307986.590040965,319635.606058965,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 11:50:00,"EASTERN DIVISION","BELFAST SOUTH",334103.817701016,369131.320582858,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 11:56:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",278145.790968312,357494.805697947,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 12:18:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",308790.903560174,325833.60035618,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 12:21:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284403.407077685,333283.170521849,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 12:23:41,"NORTHERN DIVISION","MID & EAST ANTRIM",340726.87166582,390963.18015853,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 12:51:00,"WESTERN DIVISION","MID ULSTER (NORTH)",268917.099084212,374140.013674529,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 13:02:10,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",289059.47718844,417052.5158995,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 13:38:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",279372.963279281,347525.916099465,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 14:29:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284873.949221793,339053.168801963,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 14:31:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285004.202097983,339347.678401853,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 14:39:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284730.78930873,338470.296575341,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 14:40:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284748.766374067,338414.49586054,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 14:42:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284774.273789338,338329.372099871,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 14:52:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",198361.998251605,352180.467293335,"New Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 14:54:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",197704.733169749,357512.466395461,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 14:59:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",329090.668835304,367702.91173869,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:07:00,"NORTHERN DIVISION","MID & EAST ANTRIM",339960.192543414,402679.338728145,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 16:09:50,"NORTHERN DIVISION","MID & EAST ANTRIM",299994.07168692,413713.03681,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:10:00,"NORTHERN DIVISION","MID & EAST ANTRIM",338833.937523554,402822.48081995,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:12:00,"NORTHERN DIVISION","MID & EAST ANTRIM",318711.092394693,399344.039909294,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:15:00,"NORTHERN DIVISION","MID & EAST ANTRIM",322262.233624123,400832.875347403,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 16:18:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",352779.588118328,381931.028131319,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 16:26:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292804.557150342,391019.965571848,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:28:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290390.191795561,375063.669038356,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:41:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",364293.470700635,351635.610746213,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2016 16:52:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",343901.802597479,361666.753235067,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 17:10:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284552.580657662,332704.153441242,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 19:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",278317.6149061,433878.4642611,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 20:51:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330957.210303362,365894.439070748,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 21:23:00,"NORTHERN DIVISION","MID & EAST ANTRIM",341783.902304731,387726.406814542,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2016 23:37:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324772.730547362,366982.328645408,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 05:55:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324757.232193899,367043.633744856,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 07:33:00,"EASTERN DIVISION","BELFAST NORTH",333963.08865102,373632.444777121,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 08:47:33,"NORTHERN DIVISION","MID & EAST ANTRIM",338852.43375751,402828.79620304,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 09:15:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",301319.154808288,315994.464851528,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 09:18:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",311830.978593199,345659.384199271,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 09:21:00,"EASTERN DIVISION","BELFAST NORTH",326546.00851113,369039.69888438,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 09:22:23,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",267961.75,422077.03125,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 09:50:04,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",232979.984375,340191.5625,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 09:53:27,"EASTERN DIVISION","BELFAST NORTH",327648.61354986,371516.55534172,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 10:17:14,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",342580.98393494,345776.30565095,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 10:18:05,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",251484.265625,336367.875,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 10:43:43,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",242991.796875,348871.0625,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 10:46:00,"EASTERN DIVISION","BELFAST SOUTH",332974.341700979,368658.519317916,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 10:53:33,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",292349.92874459,360626.6136333,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:03:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286303.111194822,332134.443131852,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:05:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286282.070313997,332174.198479829,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:06:00,"EASTERN DIVISION","BELFAST SOUTH",337231.694893963,374082.792869312,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:07:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286294.006290268,332153.474544467,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:08:00,"EASTERN DIVISION","BELFAST SOUTH",337246.374341764,374168.905633145,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:12:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",298798.324432773,327199.687554246,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:13:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286309.319577297,332120.594317782,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:14:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350969.257510685,379894.845828126,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:16:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286269.447908739,332194.211242412,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 11:17:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286252.866656699,332220.084875922,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:17:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",298952.23682763,327699.799092366,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:19:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315030.844619246,372494.126242598,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:30:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",302213.680762684,326088.600065798,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:34:00,"EASTERN DIVISION","BELFAST NORTH",327450.59617368,371566.897745122,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:38:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",255664.162160086,381381.475898804,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:41:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",296219.007973347,410554.058411569,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:41:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349584.546633477,374491.57489287,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 11:44:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",281771.356811723,342579.695983399,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 12:18:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",321700.521858187,352402.859736925,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 13:07:00,"EASTERN DIVISION","BELFAST NORTH",327494.633826636,371549.905875136,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 13:34:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",340936.197314129,379871.465222808,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 13:54:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",304587.149374014,314457.249618225,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 14:26:00,"EASTERN DIVISION","BELFAST SOUTH",333370.087151967,368484.755038587,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 14:28:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",245498.411812469,416357.824488645,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:34:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284417.484708393,332811.17204008,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:34:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284418.721680744,332820.03666686,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:34:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329198.608009473,391663.214246129,"Completed Enquiries"
"Pothole","Complaints",07/04/2016 14:36:09,"WESTERN DIVISION","LONDONDERRY & STRABANE",229370.92116995,383724.36607619,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:38:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",328810.174956958,391507.380797734,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:40:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329419.36769908,392041.671206229,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 14:44:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326448.878199491,361768.932997884,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:54:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349637.165710984,361293.187262334,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:55:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349629.460429867,361294.670682633,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 14:59:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325142.381921234,364126.972979562,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 15:36:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",324611.212333732,395998.720048424,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 16:02:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320565.50634303,372899.480846209,"New Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 16:17:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310807.35861678,355427.521069185,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 16:39:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",335599.775504512,337082.45629212,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 16:40:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",291601.702419224,440966.354594675,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2016 16:48:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",336288.822566421,337108.517202897,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 20:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",343500.906574176,376998.868654465,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 20:06:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321789.17356471,364462.489343955,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 21:55:00,"EASTERN DIVISION","BELFAST NORTH",326684.137586369,369296.488457988,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 21:58:00,"EASTERN DIVISION","BELFAST NORTH",328956.855017592,369537.174411665,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 21:59:00,"EASTERN DIVISION","BELFAST SOUTH",329771.26750919,369528.20640037,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 22:09:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",274837.366177265,337429.134831851,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 22:30:00,"EASTERN DIVISION","BELFAST NORTH",331334.557824181,377845.602942608,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 22:54:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333617.452274339,391648.805147355,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 23:20:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",212784.516708489,346155.907498159,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 23:36:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324629.698187477,359032.166430244,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2016 23:46:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324837.290704054,359363.098746084,"Completed Enquiries"
"Pothole","Complaints",08/04/2016 09:41:14,"WESTERN DIVISION","LONDONDERRY & STRABANE",239297.34258671,396302.9917749,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",08/04/2016 09:57:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",318003.09307916,351302.468002603,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",08/04/2016 10:02:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",241375.085136261,386796.95814933,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",08/04/2016 10:06:00,"NORTHERN DIVISION","MID & EAST ANTRIM",339487.667826341,403213.168494067,"Completed Enquiries"
"Pothole","Public Enquiry",08/04/2016 10:28:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",310491.863464412,441153.864890627,"Completed Enquiries"
"Pothole","Public Enquiry",08/04/2016 10:48:26,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",315237.5625,376062.15625,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",08/04/2016 11:13:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",321003.636564121,352707.719537373,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",08/04/2016 11:13:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",317141.656492895,324724.886335749,"Completed Enquiries"
