scenario,event_cost,section_effectiveness,selected_sections,section_treatment_cost,section_predicted_burden,section_actual_holdout_events,spot_premium,spot_effectiveness,spot_horizon_days,threshold,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,expected_prevented_events_total,event_reduction_pct,expected_spot_interventions,spot_intervention_rate,expected_prevented_by_spot,events_initially_in_selected_sections,selected_section_event_share,nominal_flagged_rate_before_prevention
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.45,7665608.000000001,6672849.685165762,992758.314834239,0.12950809835752608,34912.48856610728,14447.511433892723,0.292696747039966,6501.336144677903,0.13171264474631084,4115.061433892737,22961,0.4651742301458671,0.4720421393841167
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.475,7665608.000000001,6662413.691628552,1003194.3083714489,0.13086950289806742,35189.79774727418,14170.202252725823,0.2870786517975248,5787.974686379811,0.11726042719570119,3837.7522527258448,22961,0.4651742301458671,0.42518233387358184
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.5,7665608.000000001,6652131.939797881,1013476.0602021199,0.13221078617666332,35416.48407399783,13943.515926002168,0.2824861411264621,5181.492841435831,0.10497351785728994,3611.065926002196,22961,0.4651742301458671,0.3833670988654781
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.525,7665608.000000001,6650829.124699398,1014778.875300603,0.1323807420495025,35680.41540239082,13679.58459760918,0.2771390720747403,4617.608169464734,0.09354959824685441,3347.1345976092125,22961,0.4651742301458671,0.3436588330632091
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.55,7665608.000000001,6649621.352948547,1015986.6470514536,0.1325382992518602,35930.17145054244,13429.828549457561,0.2720791845514093,4084.343022414758,0.08274600936820822,3097.3785494575777,22961,0.4651742301458671,0.30567260940032415
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.575,7665608.000000001,6652644.588174258,1012963.4118257426,0.13214390976237533,36193.840165606096,13166.159834393904,0.26673743586697535,3578.682806099915,0.07250167759521708,2833.7098343939215,22961,0.4651742301458671,0.26952998379254456
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.6,7665608.000000001,6661613.504867521,1003994.4951324798,0.13097388949871683,36490.09321203267,12869.906787967331,0.26073555080971095,3084.827053876884,0.062496496229272364,2537.4567879673373,22961,0.4651742301458671,0.23397487844408427
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.625,7665608.000000001,6669859.65564851,995748.344351491,0.12989815606948474,36747.16830360532,12612.831696394678,0.2555273844488387,2662.45890800787,0.0539396051055079,2280.381696394689,22961,0.4651742301458671,0.20135737439222043
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.65,7665608.000000001,6678874.900972868,986733.0990271326,0.12872209210634467,37008.52619887802,12351.473801121982,0.2502324514003643,2241.477097188873,0.04541080018616031,2019.0238011219838,22961,0.4651742301458671,0.17040113452188008
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.675,7665608.000000001,6690512.087454103,975095.912545898,0.12720398858719334,37254.79558730081,12105.20441269919,0.24524320122972426,1886.6977699787292,0.03822321251982839,1772.7544126991907,22961,0.4651742301458671,0.14280794165316046
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.7,7665608.000000001,6704928.847824334,960679.1521756668,0.12532328188131545,37505.873769645215,11854.126230354785,0.2401565281676415,1559.022018674618,0.03158472485159275,1521.6762303547864,22961,0.4651742301458671,0.11774716369529983
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.725,7665608.000000001,6716693.585760479,948914.4142395221,0.1237885389181813,37740.06359166223,11619.936408337773,0.23541200178966315,1230.9561330342085,0.024938333327273268,1287.4864083377752,22961,0.4651742301458671,0.09288897893030794
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.75,7665608.000000001,6731665.8421547,933942.1578453006,0.12183536620256352,37977.73116372299,11382.268836277013,0.23059701856314857,938.4558990771758,0.019012477696052993,1049.8188362770131,22961,0.4651742301458671,0.0715964343598055
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.775,7665608.000000001,6744808.294926134,920799.705073867,0.12012089648647138,38183.85619604081,11176.143803959189,0.22642106572040496,686.8723691107799,0.01391556663514546,843.6938039591936,22961,0.4651742301458671,0.05393030794165316
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.8,7665608.000000001,6762041.422897946,903566.5771020548,0.11787278675116895,38391.24716470744,10968.752835292558,0.22221946586897404,487.20984295015745,0.009870539768033985,636.3028352925635,22961,0.4651742301458671,0.03853322528363047
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.825,7665608.000000001,6778870.3720024945,886737.6279975064,0.11567740327936235,38585.44034021353,10774.559659786471,0.21828524432306465,309.4864955966297,0.006269985729267215,442.10965978647005,22961,0.4651742301458671,0.026195299837925446
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.85,7665608.000000001,6789898.923943552,875709.0760564487,0.11423869783798606,38710.64325467012,10649.356745329882,0.21574871850344168,197.28035327629846,0.003996765666051428,316.9067453298832,22961,0.4651742301458671,0.016997568881685576
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.875,7665608.000000001,6802645.712315873,862962.2876841277,0.11257584364920925,38831.32299123046,10528.67700876954,0.21330382918901014,117.35002373671257,0.0023774315992040633,196.22700876954494,22961,0.4651742301458671,0.010149918962722852
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,0.9,7665608.000000001,6810860.879556964,854747.1204430368,0.11150415210940041,38911.02687998316,10448.973120016839,0.21168908265836384,61.84540130770163,0.001252945731517456,116.52312001684265,22961,0.4651742301458671,0.0059359805510534845
integrated_authority_conservative,155.3,0.45,1840,763340.0,18321.986685667493,22961,75.0,0.5,14,1.001,7665608.000000001,6824318.514997478,841289.4850025233,0.10974856593273791,39027.55,10332.449999999997,0.20932840356564014,0.0,0.0,0.0,22961,0.4651742301458671,0.0
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.2,7665608.000000001,6381124.157206767,1284483.8427932337,0.16756450927222388,26740.09882937563,22619.90117062437,0.4582638000531679,13741.5574533748,0.27839459994681526,5169.501170624274,29084,0.5892220421393841,0.963128038897893
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.225,7665608.000000001,6337259.077309034,1328348.922690967,0.17328683161087377,26845.391564513702,22514.608435486298,0.4561306409134177,12938.663564512935,0.26212851629888445,5064.208435486167,29084,0.5892220421393841,0.9338735818476499
